config_id,hidden_dims,dropout,learning_rate,batch_size,best_val_auprc,test_precision,test_recall,test_f1,test_auprc,test_mcc,final_train_loss
40,"(512, 256)",0.5,0.0005,128,0.762172813503073,0.7073353293413174,0.6664315937940761,0.6862745098039216,0.7557026464757297,0.3794538849773541,0.058759788966473235
41,"(1024, 512, 256)",0.3,0.0001,256,0.7505766167082388,0.6752281176072997,0.7045133991537377,0.6895599654874892,0.7373749136243009,0.3522565007295566,0.022181717472453715
42,"(256, 128)",0.5,0.0005,128,0.7552143699713199,0.7094412331406551,0.6491537376586742,0.6779598600626036,0.7412553935601294,0.3729989963508136,0.0923152263149803
43,"(1024, 512, 256)",0.4,0.0005,256,0.7568700330898084,0.690714532274767,0.7055712270803949,0.6980638409209837,0.7503808183850266,0.3767814043018095,0.03213077767297919
44,"(1024, 512, 256)",0.2,0.0005,128,0.75745387879888,0.7075068066900039,0.6413963328631875,0.6728315147031626,0.7436321782593265,0.36618659833499284,0.021241485154152744
45,"(512, 256)",0.5,0.0001,512,0.7588596918499542,0.6914600550964187,0.7080394922425952,0.6996515679442509,0.7557533886093848,0.3792930280587776,0.22227011986222922
46,"(1024, 512, 256)",0.5,0.0001,512,0.7549892163248844,0.6969369369369369,0.6819464033850494,0.689360185350205,0.7482422191877445,0.3730192696101501,0.057633329347214275
47,"(1024, 512, 256)",0.4,0.0005,512,0.7530861203768672,0.674203821656051,0.7464739069111425,0.7085006693440428,0.7397364709996975,0.37386664145843596,0.031525336726404285
48,"(512, 256, 128)",0.2,0.0001,256,0.7499077991176807,0.6717964824120602,0.754231311706629,0.7106312292358803,0.7385612171181793,0.37437247948396235,0.024169120843536014
49,"(256, 128)",0.4,0.0001,128,0.7642805840177873,0.7081529581529582,0.6921720733427362,0.7000713266761768,0.754869194968657,0.394993092029708,0.11648657699058085
50,"(512, 256)",0.5,0.001,256,0.7552449280699687,0.685370741482966,0.7235543018335684,0.7039451114922813,0.7465796867046379,0.37866355979294397,0.06149732876624086
51,"(512, 256)",0.5,0.0005,256,0.7621032816445368,0.7022175290390708,0.7034555712270804,0.7028360049321825,0.7578215874139784,0.3927838334580937,0.055509245793881085
52,"(1024, 512, 256)",0.4,0.0001,256,0.7533934383144558,0.6833667334669339,0.7214386459802539,0.7018867924528301,0.7486126381154631,0.37433242791425536,0.03369014977197635
53,"(512, 256)",0.3,0.001,256,0.7572998481500925,0.6728064300066979,0.7083921015514809,0.6901408450704226,0.7317562461714908,0.35049304795883324,0.03194959107969929
54,"(256, 128)",0.2,0.002,512,0.7452756779024047,0.680090206185567,0.7443582510578279,0.7107744107744108,0.7471725867668062,0.3822222635412946,0.04001603407018325
55,"(512, 256, 128)",0.3,0.002,128,0.7571141307801421,0.6935483870967742,0.71262341325811,0.7029565217391304,0.7576006569455205,0.3850478899125025,0.0447143740101177
56,"(512, 256, 128)",0.5,0.0005,512,0.7590683544445945,0.7111466240511386,0.6276445698166432,0.6667915339951301,0.7463562451524519,0.36385860787583296,0.059498460251180565
57,"(256, 128)",0.4,0.001,256,0.7504554064481788,0.6987092391304348,0.7253173483779972,0.711764705882353,0.7529276640028172,0.4001926071113472,0.06550747990204489
58,"(512, 256, 128)",0.2,0.0001,128,0.7515722566885946,0.6861033519553073,0.6928772919605077,0.6894736842105262,0.7291584137118026,0.36281947817593674,0.02250732535806795
59,"(256, 128)",0.3,0.001,512,0.7516751338295962,0.707166392092257,0.6054301833568406,0.6523556231003039,0.7376621002869519,0.34703614607452926,0.0408627910393418
60,"(512, 256, 128)",0.5,0.002,128,0.75254327795261,0.6997808619430241,0.6755994358251057,0.6874775744528165,0.749400922609915,0.373690936352061,0.09302961489668599
61,"(512, 256)",0.4,0.0005,128,0.7617909309190725,0.6858552631578947,0.7351904090267983,0.7096664397549353,0.7527338089081761,0.38609427210617375,0.04203379421356927
62,"(1024, 512)",0.3,0.0005,256,0.75830020831112,0.6874347372084929,0.6964033850493653,0.6918899982483797,0.7419391666217401,0.36675187122062897,0.025720614489177104
63,"(1024, 512)",0.3,0.0001,512,0.763158485828026,0.7054320087495443,0.6822990126939351,0.6936727012009319,0.7522766670063525,0.38552104170055057,0.02556045844639633
64,"(512, 256)",0.5,0.001,512,0.7584262419052018,0.7036231884057971,0.6847672778561354,0.6940671908506076,0.7472797217216167,0.38429335083819366,0.06088914813510343
65,"(1024, 512)",0.2,0.0005,128,0.7597115525828244,0.6794738663897543,0.6921720733427362,0.685764192139738,0.7416618322893305,0.3523067147926608,0.020533310582309408
66,"(512, 256)",0.2,0.0001,256,0.7589425177594722,0.71,0.650916784203103,0.6791758646063282,0.7499622945997093,0.3747212437170097,0.023919999805907605
67,"(256, 128)",0.3,0.0005,512,0.7604866586511407,0.7254746835443038,0.6466854724964739,0.6838180462341537,0.7484050112003952,0.39335211945109405,0.04099023637964445
68,"(1024, 512)",0.5,0.0005,512,0.7720574601286565,0.6866374957926624,0.7193229901269393,0.702600309970725,0.7496667648746156,0.37824148572270755,0.03245812061461894
69,"(1024, 512)",0.4,0.0001,256,0.763756543710969,0.6896432282646345,0.7020451339915373,0.6957889218941113,0.7542826592377386,0.37319844726686385,0.02564374208817341
70,"(512, 256)",0.2,0.002,256,0.7526068435732678,0.68576,0.7556417489421721,0.7190068780405973,0.7528839646705019,0.39801535620468337,0.027732321163272403
71,"(512, 256)",0.4,0.0001,512,0.7588464424400919,0.6949740034662045,0.7069816643159379,0.7009264114665268,0.7535102247551095,0.38400610690138587,0.1446195295920559
72,"(1024, 512)",0.5,0.0001,128,0.7646630613066128,0.6956826956826957,0.6988716502115656,0.697273526824978,0.7542138125881921,0.3805131827482091,0.035187589818680726
73,"(1024, 512, 256)",0.4,0.0005,128,0.760534038172958,0.7077100115074798,0.6505641748942173,0.6779349623369466,0.7447150127152972,0.37136503174952185,0.03341997987705708
74,"(256, 128)",0.4,0.0001,256,0.7640802543082197,0.6975184439973172,0.7334273624823695,0.7150223444482641,0.7551238178575133,0.4031633527347102,0.22946246298663134
75,"(1024, 512)",0.5,0.002,512,0.7652040991690893,0.7007376185458377,0.7034555712270804,0.7020939644553933,0.7546891753511927,0.3905998736249559,0.05094843655459437
76,"(1024, 512, 256)",0.2,0.001,128,0.760192736717153,0.7148260211800302,0.6664315937940761,0.6897810218978101,0.7626993537867073,0.38991422943597737,0.02224877823343972
77,"(512, 256, 128)",0.3,0.001,512,0.7500530436498349,0.7018854500177872,0.6956981664315938,0.6987781122720029,0.7504191682110177,0.38789411139372476,0.03382759421662081
78,"(512, 256)",0.5,0.002,128,0.7575621645598241,0.7078609221466364,0.6604372355430184,0.6833272528274351,0.7496364995130891,0.37691635975751275,0.08922669322770319
79,"(256, 128)",0.5,0.0005,512,0.7581565999679111,0.7049780380673499,0.6791255289139634,0.6918103448275862,0.7540241701181497,0.3831052503403514,0.09060666582309733
80,"(512, 256)",0.5,0.002,256,0.7589545810476923,0.7049666419570052,0.6706629055007052,0.6873870617997833,0.7499479969416156,0.3784228033281029,0.07615634317285028
81,"(512, 256)",0.5,0.001,128,0.7590377983886503,0.70537714712472,0.6660789844851904,0.685165034457744,0.7484995969854844,0.37649839662063844,0.06680851017619356
82,"(512, 256)",0.2,0.0005,512,0.7634793649631997,0.7324561403508771,0.5888575458392101,0.6528537920250195,0.7518674284364548,0.3708012177984353,0.015771792660576895
83,"(512, 256)",0.3,0.001,512,0.757736270364902,0.7109783420463032,0.6713681241184767,0.6906057308668843,0.7515960524634255,0.38730114060199516,0.03190696257732663
84,"(256, 128)",0.3,0.001,128,0.7534918165401914,0.700354609929078,0.6964033850493653,0.6983734087694484,0.7471878247925955,0.38604509411507354,0.053548731898635994
85,"(256, 128)",0.5,0.001,256,0.7515478155507662,0.7048872180451128,0.6611424541607899,0.6823144104803494,0.7403037719475273,0.3731254406661325,0.0992619996073798
86,"(512, 256, 128)",0.5,0.0005,256,0.7592057869067244,0.6899278102440701,0.7076868829337094,0.6986945169712794,0.7480676297138433,0.3767659587668705,0.062139401354556305
87,"(1024, 512, 256)",0.5,0.001,128,0.7646625983478266,0.7097767513471901,0.6502115655853314,0.6786897313213102,0.7467181117026522,0.3740322471731012,0.05057190834878036
88,"(1024, 512)",0.4,0.002,128,0.7587075408131919,0.697350069735007,0.7052186177715092,0.7012622720897616,0.7459732131756953,0.38656870276379146,0.04479344432403184
89,"(512, 256, 128)",0.3,0.002,256,0.7541697826164169,0.7005199306759099,0.71262341325811,0.706519839188953,0.7538280859126705,0.3955296521789432,0.04052284378512519
90,"(1024, 512)",0.3,0.001,512,0.7586607989181079,0.6847002067539628,0.7006346967559943,0.6925758103868944,0.7380829587996108,0.364887470010928,0.02765947978432272
91,"(512, 256)",0.3,0.002,128,0.7538030449725301,0.679821551132464,0.6985190409026798,0.6890434782608696,0.734438498046443,0.35622602226435857,0.043591676290250486
92,"(512, 256, 128)",0.5,0.002,256,0.7566647015558776,0.7016188373804267,0.672425952045134,0.6867122794382426,0.7437142622507786,0.37460699033684436,0.07946830043761895
93,"(1024, 512, 256)",0.3,0.0005,256,0.7550516172862818,0.6966932725199544,0.6463328631875882,0.6705688677519663,0.7373911608358612,0.3537059181110332,0.023821515164205005
94,"(512, 256)",0.4,0.002,512,0.7540886360607916,0.6822985468956407,0.728490832157969,0.7046384720327422,0.7441420930535688,0.37663476460064066,0.04734066643697374
95,"(256, 128)",0.3,0.0001,512,0.7561051863469318,0.704,0.7136812411847673,0.7088075643495009,0.7532983246339655,0.40131234867614207,0.3405461822654687
96,"(1024, 512)",0.4,0.0001,512,0.7631421608369041,0.7069428461833525,0.6498589562764457,0.6772000734888849,0.7517951950314534,0.3699228465190089,0.046014256684073045
97,"(1024, 512, 256)",0.4,0.001,256,0.7598308008693384,0.7103365384615384,0.6251763046544428,0.6650412603150787,0.7424463163294679,0.36147118512870285,0.03245194448993124
98,"(512, 256)",0.4,0.001,512,0.7549268523985844,0.6767441860465117,0.7182651622002821,0.6968867601778994,0.7419081545690874,0.36211140124731744,0.04337053918553626
