config_id,hidden_dims,dropout,learning_rate,batch_size,best_val_auprc,test_precision,test_recall,test_f1,test_auprc,test_mcc,final_train_loss
35,"(256, 128)",0.2,0.0001,256,0.7434861515740352,0.6126406511850611,0.6934959349593496,0.6505656539977119,0.6832625698649403,0.36136427954373507,0.12590983235173756
36,"(1024, 512, 256)",0.2,0.0001,512,0.734215571351541,0.6185643564356436,0.6772357723577236,0.6465717981888744,0.677440219409793,0.3612765303579292,0.017083140485713966
37,"(256, 128)",0.5,0.0005,256,0.7427545934423843,0.6222490931076179,0.697289972899729,0.6576357827476039,0.6861770098884848,0.3765083974496579,0.09977252624101109
38,"(1024, 512)",0.4,0.002,256,0.7443346331414941,0.5906790383804302,0.7590785907859079,0.6643738140417458,0.683311768804639,0.36304902480116086,0.043570016423861185
39,"(1024, 512, 256)",0.4,0.001,512,0.7371075772933207,0.5981956974323387,0.7008130081300813,0.6454511418944215,0.6588836944019476,0.3445292592523036,0.037462795623042416
40,"(512, 256)",0.5,0.0005,128,0.7477319427999586,0.6274217585692996,0.6845528455284553,0.6547433903576984,0.6885864238777641,0.3768652202064139,0.06719465958161487
41,"(1024, 512, 256)",0.3,0.0001,256,0.7362809241831019,0.6018089565409221,0.7392953929539295,0.6635048035996595,0.6797601176789496,0.3694540521131665,0.023853120288501183
42,"(256, 128)",0.5,0.0005,128,0.7454910963622381,0.6154949784791965,0.697560975609756,0.6539634146341463,0.6867963109772477,0.36738690574200134,0.10831550314608547
43,"(1024, 512, 256)",0.4,0.0005,256,0.7383863279360847,0.6107812871052006,0.6970189701897019,0.6510568282495887,0.6680464380567783,0.36055562146118414,0.037221807510488564
44,"(1024, 512, 256)",0.2,0.0005,128,0.7443765548660559,0.5855055292259084,0.8035230352303523,0.6774046150331278,0.6829548936065719,0.37932862315343674,0.02235560250494422
45,"(512, 256)",0.5,0.0001,512,0.742938596856463,0.6154210028382214,0.7051490514905149,0.6572366759282648,0.688104375680061,0.3711867949931885,0.23888212350089993
46,"(1024, 512, 256)",0.5,0.0001,512,0.7410055966515228,0.5844208809135399,0.7766937669376693,0.666976960670235,0.6798786710623563,0.36263239348394544,0.06842916392910797
47,"(1024, 512, 256)",0.4,0.0005,512,0.7381615725288169,0.6120923913043478,0.732520325203252,0.6669133974833457,0.6810854232901618,0.3808504549583364,0.03569962685944232
48,"(512, 256, 128)",0.2,0.0001,256,0.7402130296937707,0.617118197075042,0.697560975609756,0.6548785141839462,0.6815221629155189,0.3696270098686136,0.02968894249242213
49,"(256, 128)",0.4,0.0001,128,0.7469879751666438,0.627466251298027,0.6550135501355013,0.6409440466719702,0.6826759380905242,0.3619162577702976,0.1311353819237815
50,"(512, 256)",0.5,0.001,256,0.7433507810329678,0.6169540927860092,0.6883468834688347,0.6506980914563852,0.6830046786167342,0.36469824787786226,0.07371299592157204
51,"(512, 256)",0.5,0.0005,256,0.7449239283152094,0.6057756883814641,0.7333333333333333,0.6634792203015815,0.6827261354180465,0.3721439116974508,0.058930065598752766
52,"(1024, 512, 256)",0.4,0.0001,256,0.7380984226057492,0.5963322545846818,0.7490514905149052,0.664024024024024,0.6778127951947223,0.36640071551225234,0.03492127376712031
53,"(512, 256)",0.3,0.001,256,0.7418190565027942,0.6199029126213592,0.6921409214092141,0.654033290653009,0.6803429723162833,0.37065802565977674,0.03670026657275028
54,"(256, 128)",0.2,0.002,512,0.7379243084760501,0.5691449814126394,0.829810298102981,0.6751929437706725,0.6808922709472303,0.36699857180008466,0.040870838477152636
55,"(512, 256, 128)",0.3,0.002,128,0.7448084981317336,0.6215311004784689,0.7040650406504065,0.6602287166454892,0.6876453580690564,0.3790585796834495,0.04992130448679543
