config_id,hidden_dims,dropout,learning_rate,batch_size,best_val_auprc,test_precision,test_recall,test_f1,test_auprc,test_mcc,final_train_loss
131,"(1024, 512)",0.3,0.002,512,0.9773621344151106,0.9551569506726457,0.9906976744186047,0.9726027397260273,0.9716844477003196,0.9440975048421107,0.0006965177910941471
132,"(512, 256, 128)",0.5,0.0001,256,0.9754420648382036,0.9590443686006825,0.9802325581395349,0.9695227142035652,0.9806179816352809,0.9377801022772958,0.011769187336580621
133,"(1024, 512, 256)",0.2,0.001,256,0.9767682957568201,0.9572254335260115,0.9627906976744186,0.96,0.9670287048840618,0.918724006181449,0.0054947398244015256
134,"(512, 256, 128)",0.4,0.0005,256,0.979538166210645,0.9475446428571429,0.9872093023255814,0.9669703872437357,0.9781486460344961,0.9324751765445717,0.004079511588335865
135,"(512, 256)",0.4,0.0005,256,0.975757766174686,0.9488320355951056,0.9918604651162791,0.9698692438885731,0.9736819504351284,0.9385181914419045,0.001593949140644529
136,"(1024, 512)",0.4,0.001,128,0.9783782745296371,0.9420289855072463,0.9825581395348837,0.9618668184405236,0.9731744623070065,0.921902953098187,0.0016826922955867
137,"(1024, 512, 256)",0.5,0.0001,256,0.9747573682867595,0.9581920903954803,0.986046511627907,0.9719197707736391,0.9747432069425426,0.9426625411589935,0.004539493523124192
138,"(512, 256)",0.2,0.0001,128,0.9766587495973865,0.9583333333333334,0.9895348837209302,0.9736842105263158,0.9768184803763444,0.9463017334015833,0.0032541853479213186
139,"(512, 256, 128)",0.2,0.001,512,0.9737033469355769,0.9562130177514793,0.9395348837209302,0.947800586510264,0.9741489933423109,0.8953169195394282,0.00033144094951516627
140,"(1024, 512, 256)",0.3,0.001,512,0.9767013939798945,0.9591121495327103,0.9546511627906977,0.956876456876457,0.9697790565576967,0.9128394552372077,0.0056262201270210034
141,"(512, 256, 128)",0.5,0.0001,512,0.9755272379816846,0.9546485260770975,0.9790697674418605,0.9667049368541907,0.9763999214534916,0.9319631760915852,0.032993531826397644
142,"(256, 128)",0.4,0.001,512,0.9741369906966675,0.9544419134396356,0.9744186046511628,0.9643268124280783,0.9745638499823753,0.9271491606596516,0.00329612451352422
143,"(1024, 512, 256)",0.5,0.001,256,0.9739250737663248,0.9426681367144433,0.9941860465116279,0.967741935483871,0.9741934349754757,0.9342379069835969,0.005195966361659683
144,"(1024, 512, 256)",0.3,0.0001,128,0.9731218652114281,0.9490022172949002,0.9953488372093023,0.9716231555051078,0.9749822759267568,0.9422150191378527,0.002114526411363234
145,"(512, 256, 128)",0.2,0.002,256,0.9736295885707583,0.9518900343642611,0.9662790697674418,0.9590305828043854,0.9724987620465757,0.916449082927992,0.0025996396491084145
146,"(1024, 512)",0.4,0.001,256,0.9768868621237399,0.9475446428571429,0.9872093023255814,0.9669703872437357,0.9751875097669779,0.9324751765445717,0.0009650848560138708
147,"(512, 256, 128)",0.3,0.0005,128,0.9797960347842061,0.9545970488081725,0.977906976744186,0.9661114302125214,0.9757004461493652,0.9307575744642618,0.000990694373831502
148,"(1024, 512)",0.3,0.0005,128,0.9763237785257569,0.9416941694169417,0.9953488372093023,0.9677784058790277,0.9752626751026072,0.9343610024215245,0.0006659300309668955
149,"(1024, 512, 256)",0.3,0.001,128,0.9758953617825948,0.9490586932447398,0.9965116279069768,0.9722064662507091,0.9685169784415707,0.9434502866900593,0.002711142105484517
