config_id,hidden_dims,dropout,learning_rate,batch_size,best_val_auprc,test_precision,test_recall,test_f1,test_auprc,test_mcc,final_train_loss
17,"(256, 128)",0.2,0.001,256,0.47130870768800714,0.38819444444444445,0.5469667318982387,0.45410235580828595,0.44983071226681437,0.3201929566493768,0.05019343390429769
18,"(256, 128)",0.3,0.002,512,0.45504059386032164,0.34882533197139937,0.6682974559686888,0.4583892617449664,0.4477972042567823,0.32395328241269716,0.0769623208021664
19,"(512, 256)",0.2,0.001,256,0.4757007287385813,0.3474883480062144,0.6565557729941291,0.45445309854385374,0.4533720316958009,0.3181145006864054,0.026894981902896787
20,"(512, 256)",0.2,0.002,512,0.47798011422572334,0.38261421319796957,0.5900195694716243,0.46420323325635104,0.4364643331345781,0.33136431555135276,0.03901797545182964
21,"(512, 256, 128)",0.4,0.002,128,0.4693863590619092,0.4789325842696629,0.3336594911937378,0.39331026528258367,0.43360719396496006,0.2975216018097706,0.12415993530558397
22,"(1024, 512)",0.2,0.002,256,0.4770355834659244,0.49581239530988275,0.2896281800391389,0.3656578134651019,0.4164055865475482,0.2844188291720037,0.023860124063543223
23,"(1024, 512, 256)",0.5,0.002,128,0.48706920041075774,0.4136513157894737,0.49217221135029354,0.4495084897229669,0.4366902209112596,0.3213740591186542,0.12844570698599292
24,"(512, 256, 128)",0.5,0.002,512,0.4732034194639329,0.45591647331786544,0.38454011741682975,0.4171974522292994,0.43963957108386886,0.3070577940908877,0.15728504567042642
25,"(512, 256)",0.2,0.0001,512,0.47377624917248234,0.47761194029850745,0.4070450097847358,0.4395139989434759,0.4609768011646421,0.3328636802847829,0.07647196126534887
26,"(1024, 512)",0.5,0.0005,128,0.4843175619946525,0.5117647058823529,0.3405088062622309,0.40893066980023496,0.4476619248634599,0.32124313459982407,0.04258884686007075
27,"(1024, 512)",0.3,0.002,256,0.48712026988899354,0.3406539775500244,0.6829745596868885,0.4545750569846955,0.4430742328730645,0.31953979106089825,0.03227305491683913
28,"(1024, 512)",0.4,0.002,512,0.4840362858999035,0.4434687156970362,0.3953033268101761,0.4180031039834455,0.43803050307903063,0.303141414470074,0.044252794195452465
29,"(1024, 512, 256)",0.4,0.002,512,0.4757581898177447,0.4291300097751711,0.4295499021526419,0.4293398533007335,0.4318901012704587,0.3075617939695955,0.06278034662018003
30,"(512, 256, 128)",0.2,0.002,512,0.4604800377378948,0.3429003021148036,0.6663405088062623,0.4527925531914893,0.4528535966063713,0.3162403660709507,0.049404994706096855
31,"(512, 256)",0.2,0.001,512,0.4743977096599802,0.42590866728797766,0.4471624266144814,0.4362768496420048,0.4278943980753598,0.3126187511418321,0.024027881470670844
32,"(512, 256, 128)",0.3,0.001,128,0.47535234455633024,0.337400281557954,0.7035225048923679,0.45607358071677767,0.462953172883412,0.32297650417582907,0.06933049785534609
33,"(1024, 512)",0.2,0.001,128,0.49021964724770056,0.36051026067665004,0.6360078277886497,0.4601769911504425,0.43899860957316894,0.32538284526017164,0.02101963295917065
34,"(512, 256)",0.3,0.002,512,0.4792724642960495,0.3953488372093023,0.5322896281800391,0.4537114261884903,0.44297047982090576,0.3211976169702795,0.04815630698779031
35,"(256, 128)",0.2,0.0001,256,0.4659997765595847,0.42544229149115415,0.49412915851272016,0.457220461747397,0.45753991898575075,0.33221193054432696,0.14142780071073544
36,"(1024, 512, 256)",0.2,0.0001,512,0.47584690874198976,0.4710059171597633,0.38943248532289626,0.4263524370648098,0.44686412724194413,0.31984214979484876,0.01653731602203587
37,"(256, 128)",0.5,0.0005,256,0.4811296132646272,0.4194847020933977,0.5097847358121331,0.46024734982332155,0.4495669519758589,0.33370149194193716,0.11458823632428555
38,"(1024, 512)",0.4,0.002,256,0.4819706286262692,0.3536784741144414,0.6350293542074364,0.4543227161358068,0.4439709682835004,0.3173862664665561,0.05014978197550839
39,"(1024, 512, 256)",0.4,0.001,512,0.4777771092834139,0.4634146341463415,0.37181996086105673,0.4125950054288816,0.4201975131262071,0.3062041653009236,0.0405585968401283
40,"(512, 256)",0.5,0.0005,128,0.48081889734143585,0.38333333333333336,0.5851272015655578,0.46320681642137884,0.4490503020132749,0.330201480797734,0.0705326433165943
41,"(1024, 512, 256)",0.3,0.0001,256,0.4800553017503672,0.4804733727810651,0.3972602739726027,0.43492233529726837,0.44242901041279314,0.33009910146086363,0.02019605480129398
42,"(256, 128)",0.5,0.0005,128,0.4771390052347603,0.44206426484907496,0.44422700587084146,0.4431429965836994,0.4409538000278715,0.32403054906391937,0.12208565613382483
43,"(1024, 512, 256)",0.4,0.0005,256,0.4750725266978211,0.4263018534863195,0.4726027397260274,0.44825986078886304,0.45202010822728916,0.3238008086095985,0.030810867009374004
44,"(1024, 512, 256)",0.2,0.0005,128,0.4760325106798535,0.36149972020145493,0.6320939334637965,0.4599501601993592,0.4580745241892709,0.32502337200500614,0.018342917520682046
45,"(512, 256)",0.5,0.0001,512,0.46815482595485247,0.46058879392212726,0.474559686888454,0.46746987951807234,0.46283422135477303,0.3518890147639863,0.2958351041635741
46,"(1024, 512, 256)",0.5,0.0001,512,0.48980387203541703,0.5241581259150805,0.350293542074364,0.41994134897360696,0.4679480516647143,0.33392440784675437,0.06697037188417237
47,"(1024, 512, 256)",0.4,0.0005,512,0.47967204647326994,0.47820343461030385,0.3542074363992172,0.4069702079820124,0.42782935853026094,0.3074003476906847,0.03989158475609577
48,"(512, 256, 128)",0.2,0.0001,256,0.46345458692663366,0.46450939457202506,0.4354207436399217,0.4494949494949495,0.45812896828934085,0.33691604127389385,0.027108809363626227
49,"(256, 128)",0.4,0.0001,128,0.4704579076804512,0.45004757373929594,0.4628180039138943,0.4563434635793536,0.4559791348076294,0.33847188464154576,0.13852309778536837
50,"(512, 256)",0.5,0.001,256,0.48481329701018305,0.49236641221374045,0.3786692759295499,0.4280973451327434,0.4347631794368705,0.3288467290367236,0.09476160720153584
51,"(512, 256)",0.5,0.0005,256,0.48147771665160033,0.4485981308411215,0.4227005870841487,0.435264483627204,0.44233915473626845,0.3193432797144778,0.06068206261945227
52,"(1024, 512, 256)",0.4,0.0001,256,0.4819329756180605,0.4561224489795918,0.43737769080234834,0.4465534465534465,0.4564629894181996,0.3316161969471866,0.03325995903263693
53,"(512, 256)",0.3,0.001,256,0.47218230577252523,0.392831541218638,0.5362035225048923,0.45345469590401327,0.4484022843513982,0.3203863184858625,0.037531719764419755
54,"(256, 128)",0.2,0.002,512,0.4637198230487044,0.34216216216216216,0.6193737769080235,0.440807799442897,0.41931004226066154,0.29861403064000575,0.05524757652260039
55,"(512, 256, 128)",0.3,0.002,128,0.4674460144509035,0.3242170269078077,0.7191780821917808,0.44694435998783827,0.461152213679485,0.31176043519612223,0.09444166734712581
56,"(512, 256, 128)",0.5,0.0005,512,0.4775061604366918,0.4838709677419355,0.3816046966731898,0.42669584245076586,0.44097127085953947,0.324714622216868,0.08164590732801867
57,"(256, 128)",0.4,0.001,256,0.4631721225900678,0.4549266247379455,0.4246575342465753,0.4392712550607287,0.42963620730249547,0.3249193481095753,0.1058209489196376
58,"(512, 256, 128)",0.2,0.0001,128,0.4612806291575533,0.4155495978552279,0.45499021526418787,0.43437645959831855,0.4394331187006854,0.3075231656282579,0.02272644289067551
59,"(256, 128)",0.3,0.001,512,0.46171722943733573,0.46853146853146854,0.3933463796477495,0.4276595744680851,0.42692238228279294,0.3200106297145879,0.05745865433962773
60,"(512, 256, 128)",0.5,0.002,128,0.48010146230966144,0.43047034764826175,0.41193737769080235,0.42100000000000004,0.42295498454989044,0.3009023084328526,0.17891022891112388
61,"(512, 256)",0.4,0.0005,128,0.4772126591293927,0.5136690647482014,0.3493150684931507,0.4158415841584158,0.44662678506645276,0.32708589422161377,0.046872430758499735
62,"(1024, 512)",0.3,0.0005,256,0.48894083451430903,0.4845222072678331,0.3522504892367906,0.4079320113314448,0.44597099895594,0.3104782148144176,0.017990887493958767
63,"(1024, 512)",0.3,0.0001,512,0.4826849657284187,0.506544502617801,0.3786692759295499,0.4333706606942889,0.47128303957185824,0.33799296015234015,0.027826000733867935
64,"(512, 256)",0.5,0.001,512,0.4838677448537536,0.45405982905982906,0.4158512720156556,0.4341164453524004,0.4438560938863562,0.3202475981454772,0.07017961670847042
65,"(1024, 512)",0.2,0.0005,128,0.4830528651417885,0.35141987829614607,0.678082191780822,0.46292585170340683,0.46844854626296517,0.33058463461992055,0.013411368061756485
66,"(512, 256)",0.2,0.0001,256,0.4801717363872051,0.4968314321926489,0.3835616438356164,0.43290999447818884,0.4674116405865296,0.3342202397345,0.024903456308965476
67,"(256, 128)",0.3,0.0005,512,0.4671756421422477,0.4612868047982552,0.41389432485322897,0.4363073749355338,0.43452831225349675,0.3245811606952296,0.04866283222951967
68,"(1024, 512)",0.5,0.0005,512,0.4862835611813363,0.5306666666666666,0.38943248532289626,0.44920993227990963,0.46582777468244363,0.3588074624066479,0.03465535454249576
69,"(1024, 512)",0.4,0.0001,256,0.48285523977659006,0.4924812030075188,0.38454011741682975,0.43186813186813183,0.4741403814540606,0.3318639001697428,0.027152852124733028
70,"(512, 256)",0.2,0.002,256,0.4676644659188345,0.3290917068889864,0.7338551859099804,0.4544077552256892,0.4440032718975176,0.323397456395636,0.040697437268300135
71,"(512, 256)",0.4,0.0001,512,0.4711502043371802,0.4795799299883314,0.4021526418786693,0.43746673762639704,0.4627222779940089,0.3318609009710922,0.18785942394448363
72,"(1024, 512)",0.5,0.0001,128,0.4829955941230251,0.48951048951048953,0.410958904109589,0.4468085106382979,0.4642887046611975,0.34294328733473084,0.034631476991439925
73,"(1024, 512, 256)",0.4,0.0005,128,0.47087178426776977,0.3716608594657375,0.6262230919765166,0.46647230320699706,0.459211471236777,0.33383063309984634,0.03332749862073959
74,"(256, 128)",0.4,0.0001,256,0.4611789300385848,0.41641104294478526,0.5313111545988258,0.46689595872742906,0.45697773525286983,0.3399293561982372,0.2979966277470354
75,"(1024, 512)",0.5,0.002,512,0.4806572217962525,0.4937694704049844,0.3101761252446184,0.38100961538461536,0.438138666504443,0.29433277686269066,0.07075629982611407
76,"(1024, 512, 256)",0.2,0.001,128,0.4768404669636904,0.3637440758293839,0.6007827788649707,0.4531365313653136,0.44756894920722856,0.3158505554531523,0.026536719602762326
77,"(512, 256, 128)",0.3,0.001,512,0.46890450615091894,0.4796511627906977,0.32289628180039137,0.38596491228070173,0.436149441402263,0.2924703694802449,0.05074116518801969
78,"(512, 256)",0.5,0.002,128,0.4717338919467894,0.448,0.3835616438356164,0.4132841328413284,0.43566155367271453,0.3010173858882445,0.18485940501910367
79,"(256, 128)",0.5,0.0005,512,0.46948812990985966,0.437984496124031,0.44227005870841485,0.4401168451801363,0.45010760440820996,0.3200089139905736,0.11066062618856845
80,"(512, 256)",0.5,0.002,256,0.4825928114081979,0.45870535714285715,0.4021526418786693,0.42857142857142866,0.4516331042474606,0.3172625487237455,0.15165213538242167
81,"(512, 256)",0.5,0.001,128,0.48456259238271676,0.3875262789067975,0.541095890410959,0.4516129032258065,0.4378085559273594,0.3172705865047236,0.12246566338796322
82,"(512, 256)",0.2,0.0005,512,0.47739726909066293,0.4642082429501085,0.4187866927592955,0.4403292181069959,0.44967503168939743,0.32896317911143014,0.019981226762351784
83,"(512, 256)",0.3,0.001,512,0.47754721226003716,0.5039123630672926,0.3150684931506849,0.38771824202287775,0.4353268654931085,0.30292286807557306,0.035100217200005834
84,"(256, 128)",0.3,0.001,128,0.46177606978497737,0.378,0.5547945205479452,0.44964314036478986,0.4299160867763706,0.31326744832006814,0.07989542287557501
85,"(256, 128)",0.5,0.001,256,0.4711513422261807,0.4215962441314554,0.43933463796477495,0.4302827024436991,0.4362526848620327,0.3058235252673216,0.15727062446009266
86,"(512, 256, 128)",0.5,0.0005,256,0.48023737364809893,0.46786632390745503,0.3561643835616438,0.40444444444444444,0.4446871431757671,0.30160982101840017,0.08954815477987782
87,"(1024, 512, 256)",0.5,0.001,128,0.47361599224723555,0.5064516129032258,0.30724070450097846,0.3824604141291108,0.4551195989717775,0.3001439226388437,0.08865096478225434
88,"(1024, 512)",0.4,0.002,128,0.48382017634545393,0.33695652173913043,0.6976516634050881,0.45442957297641806,0.4511087746371082,0.3203025110843457,0.06947105996667931
89,"(512, 256, 128)",0.3,0.002,256,0.47750326547488686,0.36608122941822174,0.6526418786692759,0.4690576652601969,0.45863491781640514,0.3377580973671402,0.07593230238499862
90,"(1024, 512)",0.3,0.001,512,0.4790073249389671,0.5318352059925093,0.27788649706457924,0.365038560411311,0.44617987945818044,0.2974808532616287,0.022005271070393854
91,"(512, 256)",0.3,0.002,128,0.4672195099162122,0.31693989071038253,0.7377690802348337,0.4433990002940312,0.4509448842023705,0.30862304978395544,0.08816899519209584
92,"(512, 256, 128)",0.5,0.002,256,0.4776763852265784,0.4732142857142857,0.363013698630137,0.4108527131782946,0.441918140795453,0.30849807278727726,0.168647912397085
93,"(1024, 512, 256)",0.3,0.0005,256,0.46699144446732466,0.37320574162679426,0.6105675146771037,0.46325167037861914,0.45662862433584633,0.3295355983791518,0.026482563554258418
94,"(512, 256)",0.4,0.002,512,0.47893385259413823,0.3712839974699557,0.5743639921722113,0.451018056089128,0.4349434882734637,0.31389388526984635,0.07007426310978505
95,"(256, 128)",0.3,0.0001,512,0.4480719588206563,0.3978275627970129,0.5733855185909981,0.46973947895791585,0.4590630892234718,0.3398119074344897,0.46783782217813574
96,"(1024, 512)",0.4,0.0001,512,0.4820311006968232,0.4905897114178168,0.38258317025440314,0.4299065420560748,0.47302901967022565,0.32964221833481827,0.05041441414505243
97,"(1024, 512, 256)",0.4,0.001,256,0.47728708528424346,0.4099326599326599,0.4765166340508806,0.4407239819004525,0.4286449403449788,0.31173880468830933,0.044089451116698035
98,"(512, 256)",0.4,0.001,512,0.48014309212601314,0.366076527698458,0.62720156555773,0.4623151821132348,0.45268819074561684,0.32819788735938515,0.051922551427117505
99,"(512, 256, 128)",0.2,0.001,128,0.4752230048322057,0.3558091286307054,0.6712328767123288,0.46508474576271186,0.4506232169966941,0.3331423261568771,0.04089478777963923
100,"(1024, 512)",0.3,0.0001,128,0.4827783163816326,0.5126498002663116,0.3767123287671233,0.4342921601804851,0.46999256095530106,0.3408520535285138,0.015000111196981105
101,"(256, 128)",0.3,0.0005,256,0.47091997047968526,0.4117647058823529,0.541095890410959,0.46765327695560255,0.438451117642199,0.33978635149193426,0.04904824202941334
102,"(512, 256)",0.2,0.001,128,0.47540333781189925,0.33489242282507015,0.700587084148728,0.45316455696202534,0.45433265668161543,0.31878970155817715,0.02776208679600019
103,"(1024, 512, 256)",0.3,0.001,256,0.4785605894336202,0.3789659224441833,0.6311154598825832,0.47356828193832606,0.4555672402693406,0.343425445831486,0.0341584113995224
104,"(1024, 512, 256)",0.3,0.002,128,0.47598363974846736,0.3519919314170449,0.6829745596868885,0.46455906821963394,0.45529530275635816,0.3330622217450415,0.05364742565849056
105,"(512, 256, 128)",0.4,0.001,256,0.4696043579754784,0.4380733944954128,0.37377690802348335,0.4033790918690602,0.4204781564423544,0.2894550332298433,0.07597339054559424
106,"(512, 256, 128)",0.2,0.0005,512,0.47267472176680825,0.43876567020250723,0.4452054794520548,0.4419621175327829,0.43295426658292085,0.32190723221281187,0.032878172386478145
107,"(1024, 512)",0.5,0.0005,256,0.4832942650399423,0.45949074074074076,0.388454011741683,0.4209968186638388,0.4572153101635951,0.3113990288764437,0.03504183014875146
108,"(256, 128)",0.5,0.0001,128,0.47251441028849983,0.4180522565320665,0.5166340508806262,0.462144420131291,0.45353988259446487,0.33530379372988595,0.21998328391003283
109,"(1024, 512)",0.5,0.001,128,0.48335547699525294,0.5062836624775583,0.2759295499021526,0.357188093730209,0.4304232812577512,0.28263285928395493,0.07154340534662343
110,"(1024, 512, 256)",0.5,0.0005,256,0.4815051988876705,0.4894179894179894,0.36203522504892366,0.4161979752530933,0.4381828816354023,0.31855742317184466,0.05050783013909689
111,"(512, 256)",0.3,0.0005,128,0.47914619940910136,0.4664351851851852,0.3943248532289628,0.42735949098621423,0.4535661703593913,0.3190212747616669,0.03469958515990883
112,"(512, 256, 128)",0.4,0.002,256,0.4677278870943641,0.3453125,0.6487279843444227,0.45071380013596196,0.44445264462037004,0.3127448288499867,0.1128900948749051
113,"(512, 256)",0.5,0.002,512,0.47539893330366334,0.4397233201581028,0.4354207436399217,0.4375614552605703,0.43471428359534076,0.3183294074661233,0.11603181505494792
114,"(1024, 512)",0.4,0.0001,128,0.480482903982536,0.4753914988814318,0.4158512720156556,0.44363256784968685,0.4707154485677028,0.33553057447171564,0.02411808201928355
115,"(512, 256, 128)",0.5,0.0005,128,0.47826546253469593,0.4080824088748019,0.5039138943248532,0.4509632224168126,0.4435839036882544,0.32134281200955633,0.10054360015496408
116,"(1024, 512, 256)",0.3,0.0005,128,0.4723663363628723,0.5092748735244519,0.29549902152641877,0.3739938080495355,0.42951737445105354,0.2952755312453517,0.02852989554194708
117,"(512, 256, 128)",0.4,0.0005,512,0.4731061787247514,0.43611404435058077,0.4041095890410959,0.41950228542407314,0.43881743674855755,0.3016908437036519,0.05065123404821624
118,"(512, 256)",0.2,0.0005,128,0.47651947752547996,0.5457809694793537,0.2974559686888454,0.38505383153894873,0.45293578515703203,0.31640956340944953,0.017674397153952096
119,"(256, 128)",0.5,0.002,256,0.472342067701673,0.43059490084985835,0.4461839530332681,0.43825084094185485,0.4400489523511291,0.3159252183355771,0.2123966069657946
120,"(1024, 512, 256)",0.5,0.002,256,0.4766862404489247,0.51,0.299412915851272,0.37731196054254007,0.42859435742024327,0.2978587421141062,0.11119257178300065
121,"(1024, 512)",0.4,0.0005,256,0.4810061045112871,0.4571150097465887,0.4589041095890411,0.45800781250000006,0.45795764773388514,0.3421429221025121,0.029634883897022797
122,"(512, 256)",0.3,0.0005,512,0.4808302794240221,0.43683274021352314,0.48043052837573386,0.4575955265610438,0.4505947346092489,0.3357467754374618,0.02979490149806699
123,"(512, 256, 128)",0.4,0.001,512,0.4772703203029265,0.44541484716157204,0.39921722113502933,0.42105263157894735,0.43103659444130227,0.30633834559148904,0.06432407217241985
124,"(1024, 512)",0.4,0.0005,128,0.47836034230708885,0.49929676511954996,0.3473581213307241,0.4096941719561454,0.4498615864358694,0.3172535573526253,0.022706741933417443
125,"(1024, 512)",0.5,0.0001,256,0.4842213065218869,0.4875283446712018,0.4207436399217221,0.4516806722689075,0.47676117507262195,0.34634942920534,0.043178945800157194
126,"(1024, 512, 256)",0.4,0.0001,128,0.4837664244466932,0.4418377321603128,0.44227005870841485,0.44205378973105136,0.448552326418949,0.3229888701766314,0.03264245987289317
127,"(512, 256, 128)",0.3,0.0001,512,0.47299967220952865,0.4590347923681257,0.40019569471624267,0.42760062728698384,0.44985131001667417,0.3165835892352254,0.062472879036289196
128,"(1024, 512)",0.2,0.0001,128,0.48127979843748586,0.499302649930265,0.350293542074364,0.4117308798159862,0.4669733011871894,0.3187826270119961,0.01175484483398191
129,"(256, 128)",0.3,0.001,256,0.467686957390913,0.43054187192118226,0.42759295499021527,0.42906234658811976,0.4398865932915619,0.30780723997723736,0.06751159643703471
130,"(1024, 512)",0.2,0.002,128,0.4826923878780096,0.3516260162601626,0.6771037181996086,0.46287625418060196,0.44214195428873926,0.33046480249444304,0.032771185387806226
131,"(1024, 512)",0.3,0.002,512,0.47894260908333797,0.35264227642276424,0.6790606653620352,0.4642140468227425,0.45183103137848146,0.3323746732709697,0.031575207869299564
132,"(512, 256, 128)",0.5,0.0001,256,0.4717388004359665,0.44278169014084506,0.49217221135029354,0.46617238183503246,0.46272425593779926,0.34566867377813193,0.10702072979648257
133,"(1024, 512, 256)",0.2,0.001,256,0.4655434371101721,0.33751205400192863,0.684931506849315,0.45219638242894056,0.449962870781625,0.3164090428375629,0.020710743527319993
134,"(512, 256, 128)",0.4,0.0005,256,0.46945882030260266,0.41741988496302385,0.49706457925636005,0.4537740062527914,0.4322562532379186,0.3266353397493782,0.05443506587622433
135,"(512, 256)",0.4,0.0005,256,0.4831792107595173,0.49210206561360875,0.39628180039138944,0.43902439024390244,0.4542021877983081,0.3374607243589568,0.04018712564641254
136,"(1024, 512)",0.4,0.001,128,0.4776654119250373,0.3319047619047619,0.6819960861056752,0.44650864830237036,0.43155739304849383,0.30842135900612744,0.04341575176620933
137,"(1024, 512, 256)",0.5,0.0001,256,0.48582433013832427,0.4694783573806881,0.41389432485322897,0.43993759750390016,0.4609405703892867,0.3304287826988137,0.04563619487834942
138,"(512, 256)",0.2,0.0001,128,0.47984733887171827,0.47465437788018433,0.40313111545988256,0.435978835978836,0.4575289645392926,0.32893409941423163,0.01861298460615416
139,"(512, 256, 128)",0.2,0.001,512,0.46352394585119494,0.4574712643678161,0.38943248532289626,0.42071881606765327,0.433684763057992,0.31044234144713767,0.03513898583048064
140,"(1024, 512, 256)",0.3,0.001,512,0.4727958913038279,0.45722300140252453,0.31898238747553814,0.37579250720461094,0.42612767346978214,0.2764360821378895,0.03217733678731905
141,"(512, 256, 128)",0.5,0.0001,512,0.4639276820670019,0.42892156862745096,0.5136986301369864,0.46749777382012464,0.45066808818503645,0.3434270964129261,0.18734212657031807
142,"(256, 128)",0.4,0.001,512,0.4691858217147637,0.4088495575221239,0.4520547945205479,0.42936802973977695,0.4267476152253474,0.30074794737726507,0.08704335408528215
143,"(1024, 512, 256)",0.5,0.001,256,0.486177052072145,0.42105263157894735,0.39921722113502933,0.4098442993470618,0.4209231202392796,0.2881712635393307,0.07231246634218537
144,"(1024, 512, 256)",0.3,0.0001,128,0.47661485531591025,0.4614443084455324,0.36888454011741684,0.41000543773790105,0.44330520391992256,0.30345868193318587,0.023966835237631243
145,"(512, 256, 128)",0.2,0.002,256,0.48125556560885374,0.39307958477508653,0.5557729941291585,0.46047831374138626,0.4540483542995432,0.3283127800632631,0.05745667550977462
146,"(1024, 512)",0.4,0.001,256,0.47941717852033167,0.46270543615676357,0.35812133072407043,0.40375068946497517,0.42636942202091094,0.2991320532963066,0.034503709465071884
147,"(512, 256, 128)",0.3,0.0005,128,0.46725916381188526,0.4212218649517685,0.512720156555773,0.4624889673433363,0.43522424568654516,0.33642426921219337,0.04303865092359994
148,"(1024, 512)",0.3,0.0005,128,0.4764673812479082,0.5224719101123596,0.27299412915851273,0.3586118251928021,0.44570119438650996,0.28965784859346805,0.015999421205256797
149,"(1024, 512, 256)",0.3,0.001,128,0.4858386651759819,0.3462291870714985,0.6917808219178082,0.4614882506527415,0.45414127166708784,0.32947428730091266,0.03877486333885702
